name,mv_grid_district_population,mv_grid_district_geom,srid
1056,0,"MULTIPOLYGON (((10.5959572843211 50.0974234941087, 10.6003312345187 50.097400552444, 10.6142718390435 50.1012286133007, 10.6239410340811 50.1021112373523, 10.6232193274965 50.1046417867069, 10.6291227959451 50.1039619897591, 10.6291229144184 50.1039709805799, 10.6282509345055 50.1046231731962, 10.6300064018874 50.105251884463, 10.632184240601 50.105051012978, 10.6322603600268 50.1044661451635, 10.6323753098068 50.103647283474, 10.6344958471902 50.1033477787842, 10.6348169465436 50.1043710206493, 10.6370905189483 50.1040166670785, 10.6399587684605 50.1052773995821, 10.6411082531091 50.1065657171363, 10.6407639421585 50.1090313159148, 10.6439855874022 50.1095166948361, 10.6448289898007 50.109862597437, 10.6448291112542 50.1098715882228, 10.6443320973994 50.1103329618979, 10.6435686408014 50.1107328966151, 10.6428483170135 50.1112224977096, 10.6425882976691 50.1116375702504, 10.6419702741501 50.1124592733629, 10.6408917718032 50.1133465011028, 10.6406013906838 50.1156679278948, 10.643709792042 50.1170530969494, 10.6453185836579 50.1181589477839, 10.647998463388 50.1188540818414, 10.6492963775095 50.12073490666, 10.648172461729 50.1213706988174, 10.6472425485633 50.1218794990098, 10.6478633937256 50.1253826361166, 10.652725495124 50.1261012135967, 10.6553193842735 50.128639912589, 10.6592898412473 50.1295701321426, 10.6640717690209 50.1305134772056, 10.6655250895638 50.1304330784591, 10.6734127876131 50.1284626311444, 10.6772398068974 50.1271452110386, 10.6798784705879 50.1268417919499, 10.6798924533758 50.1268417086298, 10.6839712387859 50.1275006820779, 10.6888174304551 50.1290000774926, 10.6946873408001 50.1297107826356, 10.6964467810344 50.1295292193878, 10.6949048117874 50.1340793079391, 10.6968200913373 50.1359378508674, 10.6982075441499 50.1361271823119, 10.6995113585299 50.1363349925517, 10.7015603885783 50.1368079526381, 10.700716112332 50.1374155670867, 10.6982930714388 50.1391028282723, 10.6982546012541 50.141252018086, 10.6928163929462 50.1424360637376, 10.6852068851528 50.1424550286095, 10.6845320925654 50.1509919266255, 10.6824093650757 50.1512653871996, 10.6778979365453 50.1557430049277, 10.683976019154 50.1570914229501, 10.6869634970614 50.1575770022832, 10.6882728131459 50.1590976511605, 10.6891337494822 50.1596049662479, 10.6899026104256 50.1624505894045, 10.6900247768494 50.1641222463373, 10.6915184810092 50.1667566713526, 10.6908910302121 50.16788439002, 10.69138945908 50.1684748028361, 10.6922625038595 50.1688381588912, 10.6930653244429 50.1691839518422, 10.6977160702506 50.1694523434892, 10.700532222277 50.1658385526332, 10.7102875424645 50.1630538916444, 10.7139872095837 50.1652606807538, 10.7184238176083 50.1661949298551, 10.7216345268209 50.1674964173611, 10.726040469396 50.1691498770171, 10.7277378503571 50.1684826997904, 10.7291216974441 50.1683659747599, 10.7306137072277 50.1670886502209, 10.7302943905875 50.1663444066025, 10.7300637319595 50.1659053028903, 10.7309480497518 50.1651623497136, 10.7351355531678 50.1644431259768, 10.7351356918681 50.1644521164972, 10.7357393925087 50.1654822403113, 10.7371880110434 50.1659404498382, 10.7401909745578 50.1673506563163, 10.7394713078022 50.1687759619148, 10.7415407460586 50.1695447935591, 10.7420303059726 50.1704227709803, 10.7443873052512 50.1707760775911, 10.7444013008309 50.170775986353, 10.7461118869847 50.1727519226086, 10.7471815172311 50.1731225677071, 10.7480822194232 50.1734313697975, 10.7483453111918 50.1741399667564, 10.7487240590961 50.1750815811554, 10.749466174326 50.1750946958766, 10.7530907112628 50.1741447358416, 10.7547122504986 50.1722368429045, 10.7557975737279 50.1691815737721, 10.757314892948 50.1686590091608, 10.7577907024136 50.167774692538, 10.7580485911403 50.1672694606803, 10.760564739892 50.1653195695686, 10.7622553184217 50.1642652884246, 10.7651703055994 50.162771192645, 10.7676903614823 50.1602276765927, 10.7685632627992 50.1570837828091, 10.7689207282329 50.1558225699059, 10.770865886508 50.1532378890276, 10.7732442721504 50.1549481672124, 10.7758305936565 50.1556679204345, 10.7764524403316 50.1534697707681, 10.7759644122898 50.1518546215736, 10.776337910336 50.1498739536693, 10.7763377639293 50.1498649631702, 10.7777915413985 50.1489289419669, 10.7794951013781 50.1495826918193, 10.7826686874913 50.1477356995585, 10.7827480442421 50.1474564186309, 10.7830407337973 50.1465372770474, 10.7836479483088 50.1460295849469, 10.7845925583043 50.1464726711244, 10.7852054594738 50.1471608027983, 10.7854540776328 50.1478154724929, 10.7852388456888 50.148338460944, 10.7864848980656 50.148392822442, 10.7861495016449 50.1501125108463, 10.7852377489476 50.1508201239501, 10.7865292468813 50.1510809772272, 10.7868620324069 50.1508988536132, 10.7874784690978 50.150948551599, 10.7902386290448 50.1520264400083, 10.7886783265645 50.1490520509982, 10.7900788457434 50.1474508674003, 10.7933853296669 50.1452160172231, 10.7946017397626 50.1443353768648, 10.7924304805166 50.1416350304446, 10.7960908562887 50.1413577932711, 10.8043660634627 50.1410030484727, 10.8030024896862 50.1455893454239, 10.8025754524031 50.1468151975751, 10.806732004134 50.147730005723, 10.8083771027881 50.1490401219021, 10.8083910918801 50.1490400228279, 10.8117896742051 50.1489709447423, 10.8113820672701 50.1480387231102, 10.8113819142636 50.1480297326596, 10.8125435341161 50.1464119832556, 10.8178880376615 50.1472459906969, 10.8183764570422 50.1479887881784, 10.818417089922 50.1487258035471, 10.8188501937991 50.1495049615935, 10.8245335203905 50.1464428866498, 10.8300534576873 50.1476976616284, 10.8330409110517 50.1465249765814, 10.8351561651774 50.1474806079096, 10.8372580209602 50.1468717656259, 10.8396007893969 50.1464409437675, 10.8399782059271 50.1456289249841, 10.8419262291431 50.144238859928, 10.8459601842989 50.1460972640302, 10.8475134245414 50.1469039751666, 10.8465438146131 50.1474506655971, 10.8455460456404 50.1479885645931, 10.8463283523497 50.1487110843613, 10.8472526513772 50.1495494353569, 10.8448769131998 50.1504931769285, 10.8434528518483 50.1506655568739, 10.8424338419649 50.1507989640168, 10.8415984147123 50.1518211734336, 10.8430783197666 50.1524306705457, 10.844051113277 50.1528460850412, 10.8434454096144 50.1534080389598, 10.8428808682916 50.1539247277619, 10.8439735745669 50.1547888353481, 10.8470285703822 50.1558362035447, 10.849411688864 50.156079251343, 10.851802209955 50.1575180719214, 10.8546122439387 50.1573711882854, 10.85538979526 50.1570326768647, 10.8561631367122 50.1564604108721, 10.8564340754421 50.1559638422776, 10.8578356716864 50.1537593744688, 10.8584223630381 50.1529277388266, 10.8591913888569 50.1521217023006, 10.8600744148135 50.1514316919362, 10.8610169456702 50.150939040538, 10.8623931287518 50.1504431056289, 10.8638958382986 50.1499821627054, 10.8648259430347 50.1495794892237, 10.8661612239018 50.1491467592795, 10.8673575731019 50.1487690189394, 10.8687400171549 50.1486236313434, 10.8702483521706 50.1484772671759, 10.8718519688026 50.1481862895238, 10.8731331686409 50.1478617896022, 10.8743555940368 50.1473848679919, 10.8757415616409 50.1466728963454, 10.8776301524729 50.1451477977214, 10.8781644178772 50.1445322577731, 10.8786826939972 50.1438089386917, 10.8789207130033 50.143060800739, 10.8790353277483 50.1424484871087, 10.8788480282756 50.1421532057102, 10.8784920606959 50.1418142642758, 10.8768938568178 50.1408644506116, 10.8756496663524 50.1401456814553, 10.8750503612151 50.1395028805934, 10.8750363750411 50.1395029878337, 10.8750399683753 50.1389364872376, 10.8754491510735 50.1383668758662, 10.8738346675954 50.1372822698266, 10.872786739812 50.1381085282801, 10.8726029508117 50.1380020341233, 10.8698300978061 50.1362878172951, 10.8705310745295 50.1348438096723, 10.8706587781332 50.1341774538208, 10.8706077986198 50.1336833023412, 10.8703855630541 50.1330016326097, 10.8703316349768 50.1323456536888, 10.8702362488493 50.1317169657628, 10.8698746828471 50.1310633322214, 10.8698378625835 50.1305780637247, 10.8701790875726 50.1301168876727, 10.8707606477643 50.1297977431437, 10.8709551013056 50.1297243257818, 10.8713295306812 50.1295506256358, 10.871375938765 50.1290287550977, 10.8712422093729 50.1285981766798, 10.8709702952502 50.1282585695741, 10.8704735121171 50.1278577359649, 10.870034307582 50.1275463777636, 10.8696628911824 50.1271176096166, 10.8689942477627 50.1264932878526, 10.8682880931897 50.126112022532, 10.8674616684622 50.1260373838543, 10.8666214274285 50.1259718358105, 10.8657652487429 50.1257985026109, 10.8652690243664 50.1254246172327, 10.8635069582376 50.125419983539, 10.8617757797603 50.1255769391485, 10.8617668646392 50.124309182763, 10.8617496521146 50.1233561967556, 10.8624758809156 50.1225324676364, 10.8635854290123 50.1220295326573, 10.8648830276661 50.1211025526753, 10.8640213884588 50.1198502474406, 10.8635930142079 50.1185856648192, 10.863593652818 50.1178483424146, 10.8631592967467 50.1170243952499, 10.8620571940849 50.1163853280134, 10.8609195084824 50.1160971942898, 10.8603978964995 50.1158583543313, 10.8601375196589 50.1153747671608, 10.8599652811594 50.114351013962, 10.859884696291 50.1137581702813, 10.8587350631045 50.1096935954528, 10.8577711135389 50.1066166963652, 10.8575944369502 50.1053412030916, 10.8575352287293 50.1043795357211, 10.8576694208375 50.103290529875, 10.8581067003848 50.1019564671158, 10.8582531551829 50.1015507378773, 10.8587156036153 50.1000636232305, 10.8590223017613 50.0992430667561, 10.8591226120786 50.0986038987175, 10.8593989190443 50.0976486938117, 10.8596243375902 50.0969726151475, 10.8599381243009 50.0965476379934, 10.8604988922618 50.0958690279078, 10.8606911173301 50.0956787507974, 10.8614606510792 50.0949536010748, 10.8607007918518 50.0938893221398, 10.8604117784661 50.0933609906184, 10.8598950022969 50.0926005908554, 10.8596331412788 50.0920270937832, 10.8601179619832 50.0917896523862, 10.8600661694102 50.0912415466188, 10.8600129211211 50.0906125260012, 10.8601967074462 50.0899547420264, 10.8602692025842 50.089324772579, 10.860051373869 50.0888678365395, 10.8595152846429 50.0885841429522, 10.8592022559858 50.0882717909167, 10.8591501546851 50.0877057030663, 10.8597282000629 50.0872157910864, 10.8601676594298 50.0867898639555, 10.860155679485 50.0861245642014, 10.8601982863182 50.0853869183938, 10.8624564512233 50.0850911139929, 10.8629783970899 50.0822727406612, 10.8613337606512 50.081718696361, 10.8597165096688 50.0803551623688, 10.8611880065455 50.0790582317453, 10.8617651164801 50.078523355538, 10.8597503888785 50.0768031540614, 10.8593442793809 50.0736411068974, 10.8571932113284 50.0736483113898, 10.8571792443995 50.0736484164199, 10.8558513784857 50.072822157663, 10.8554391369786 50.0732029073016, 10.8548756653477 50.0737196664403, 10.8535186224749 50.0736039506957, 10.8519912368371 50.0741189169717, 10.8489452949264 50.0740787000281, 10.8490858548531 50.07491388844, 10.8467585699805 50.0752279284021, 10.8437260552957 50.0759517721879, 10.8415402069568 50.073989740954, 10.8403430466756 50.0734320913369, 10.8374471714082 50.0731836504135, 10.836099119937 50.0727799250333, 10.8370696060696 50.0707676374104, 10.8370208894561 50.0695810808202, 10.8349529609749 50.0663412239808, 10.8335971278369 50.0654789455424, 10.8324531573511 50.0647499805567, 10.8346400622452 50.0636190044405, 10.835110441784 50.0633637885325, 10.8365138415858 50.0621575876668, 10.8364278212858 50.0612320638786, 10.8376154363879 50.0604680299896, 10.8341301535305 50.0584074954539, 10.8326445171111 50.0572943846078, 10.8326443605424 50.0572853939466, 10.8321988924837 50.0557600408502, 10.8332956372956 50.0537918108639, 10.8321019345101 50.0525956307414, 10.8370817621297 50.0507248239497, 10.8385915205174 50.0508306162579, 10.8390910147341 50.0498558212166, 10.8366828135634 50.0494688980392, 10.8350877612559 50.048473514623, 10.8356177345798 50.0476423803609, 10.8377650585576 50.0466914602881, 10.8363930698533 50.0448761966757, 10.8342214887651 50.0460340816269, 10.8304969565409 50.0462051611894, 10.8250259745537 50.0438710664896, 10.826978083136 50.0429307542511, 10.82611422257 50.0422176746004, 10.8240133107999 50.0401917422524, 10.8210875240363 50.0388910669009, 10.8155505031803 50.0375191227645, 10.8152288765983 50.0383037148079, 10.8108626549964 50.0376425059676, 10.8108625026174 50.0376335152184, 10.8109103413906 50.0363383503574, 10.8109101890089 50.0363293596047, 10.8157080391731 50.0344787516492, 10.8156591222886 50.034065476908, 10.8165769595815 50.0338700720775, 10.8174567633935 50.033899729039, 10.8185739639755 50.0339366653257, 10.8189666677969 50.0332324779846, 10.8211291753024 50.0323716748452, 10.8201937315952 50.0323514389048, 10.8192156542788 50.03228654263, 10.8184620883698 50.0322919598316, 10.8177071395503 50.0322164552694, 10.817049570287 50.0321222635364, 10.8165332397394 50.03212596604, 10.8184101927835 50.0276255557129, 10.8155183039069 50.0258029658157, 10.8111122110253 50.0243687555496, 10.8131549052791 50.0205776006731, 10.8126245948495 50.0205723941504, 10.8112433941604 50.0205822415783, 10.8104201018937 50.0205791114847, 10.8092217904185 50.0206775515298, 10.8076328296019 50.0207787500178, 10.8070579403192 50.0197847272396, 10.8070577887402 50.0197757364356, 10.804098659607 50.0188794976431, 10.8021483447239 50.0207275941943, 10.8004803186995 50.0211079975694, 10.7994099417906 50.0213493046931, 10.7979949424858 50.0226810322751, 10.797979191677 50.0225732403134, 10.7951161829398 50.018223219296, 10.7843456146572 50.0174167101698, 10.7777801862817 50.0169312224168, 10.7777084553276 50.0193864875664, 10.7745452034468 50.0222224920497, 10.774364262948 50.0222506980049, 10.7726999020046 50.0220102312793, 10.7684348201051 50.0231720599779, 10.7680326543888 50.0233276338547, 10.7674395596617 50.0220188251944, 10.7662153799111 50.0222518636942, 10.7665818927351 50.0233553918507, 10.7669009462196 50.0241085570629, 10.7649495895764 50.0242475657394, 10.7640841238081 50.023354193338, 10.763075442372 50.022227986564, 10.7620650910176 50.0209938799961, 10.7610731459924 50.0217917939411, 10.7617036284524 50.0228306301857, 10.7623586067468 50.023653495137, 10.7635002325489 50.0243651930602, 10.7635003759679 50.0243741839174, 10.7594985140916 50.0245627940818, 10.7582515895969 50.0242473973189, 10.7566693929657 50.0239072395375, 10.7536564202364 50.0230909791982, 10.7530158344379 50.0222859533981, 10.752768705149 50.020767970383, 10.751062086114 50.0204915002807, 10.7488289034383 50.0231228231924, 10.7502403463109 50.0241475917786, 10.7490569303411 50.0287771654053, 10.7503796090069 50.0312501930554, 10.7503797499918 50.0312591839128, 10.7480920155185 50.0313281828208, 10.7448360763408 50.0310617834165, 10.7427104969534 50.0325862815954, 10.7426965418155 50.0325863725867, 10.7409185311731 50.0322292890039, 10.7391210409648 50.0333199793022, 10.73792264146 50.0352519868305, 10.7404394373817 50.0355413752453, 10.7434197482818 50.0360165112467, 10.7449639796239 50.0356917109928, 10.7452560761604 50.0356268579959, 10.7478835586883 50.0367426008802, 10.7516667418634 50.0376708282098, 10.7500739950045 50.0384636103584, 10.7498938244065 50.0385457224053, 10.7497092769598 50.0392393029564, 10.7484384482459 50.0400928847494, 10.7481199607048 50.0402568283581, 10.7466105344064 50.0410310299743, 10.7457412971366 50.0416841295611, 10.7454155567453 50.0422797169757, 10.7452310704791 50.0429822804031, 10.7452894245881 50.0431437501571, 10.745465330001 50.0436821041728, 10.7449182932759 50.0435148390542, 10.7433047033569 50.0429858732245, 10.7417272903779 50.0429871621423, 10.7404358601273 50.0434271663584, 10.7404359992972 50.0434361571967, 10.7385933636126 50.0434391260456, 10.7369576410516 50.0441870411193, 10.7353148194489 50.0453845647262, 10.7344421587588 50.0467389529123, 10.7315803679164 50.0467483726855, 10.7265888673071 50.0545221753746, 10.726589003922 50.0545311662022, 10.7214583443366 50.0559664692221, 10.7201991917774 50.0558035920228, 10.7185203801369 50.0555893977001, 10.7157720758163 50.0566856956714, 10.7146340274784 50.057151413919, 10.7126686859184 50.0573885137488, 10.7092867946896 50.0590910558707, 10.706649784534 50.0601864378034, 10.7055490760731 50.0603551075648, 10.7051586341201 50.0603934907749, 10.7039994846855 50.0613357897759, 10.7038650112707 50.0616872950179, 10.7035546961448 50.0624265268882, 10.7020475498593 50.0634518776139, 10.7019606564155 50.0651428426611, 10.7015143351545 50.0661346715122, 10.7012023726153 50.0667660061075, 10.7011513915761 50.067099010423, 10.7010889500764 50.0676029263041, 10.6994667431917 50.0665069216032, 10.698499023985 50.0643188958038, 10.6980913442363 50.0631794546207, 10.6966732358486 50.0626576249363, 10.6947910852531 50.0619138164424, 10.6940607921981 50.0616305335813, 10.6931096807997 50.0624905282671, 10.6921859429718 50.0633143818063, 10.6907423717173 50.0639255799099, 10.68835692464 50.0641108534972, 10.6870963561598 50.0667709910837, 10.6862152324937 50.0676574786975, 10.6861610223738 50.0687457913608, 10.6835633079361 50.0697324945933, 10.68136320989 50.0711843254038, 10.6793540233565 50.069371020978, 10.6770170794894 50.0710303899756, 10.6779373976289 50.071906097382, 10.6748200242088 50.0727158561647, 10.6723502756914 50.0729012908099, 10.6721359078807 50.0735499499141, 10.6657678607158 50.0736592534427, 10.6645135589762 50.0738643872657, 10.6645136839957 50.0738733781237, 10.6647345742263 50.0746903245466, 10.6645197201445 50.0753119965214, 10.6639678817056 50.0758097490848, 10.6621655128434 50.0767913232292, 10.6628040564531 50.0785139948013, 10.6611795505354 50.0792337622262, 10.6566835578095 50.0773715198269, 10.6555596761981 50.0769104267381, 10.6542869115902 50.0778168956773, 10.6532330508319 50.0783894079395, 10.6518011483833 50.0789011313802, 10.6479341587813 50.0801280438189, 10.6451660712786 50.0810159229353, 10.6314978164456 50.0837989048529, 10.6234288516764 50.0864328702019, 10.6154877815365 50.0871323944528, 10.6154878973808 50.0871413853353, 10.6089659900622 50.0906740975263, 10.6053295883695 50.091511685591, 10.603003210248 50.0920814838074, 10.6026175327421 50.0925241053605, 10.602121311152 50.0930662155742, 10.6014408230605 50.0934024915074, 10.6004263249081 50.0938484202252, 10.5998740582881 50.0943818238836, 10.5994639977062 50.0951122896691, 10.598941119233 50.0957624231275, 10.5981068576176 50.0960994861698, 10.5969339491382 50.0961775636257, 10.5959572843211 50.0974234941087)))",4326
