,dsm_load_1,dsm_load_43,dsm_load_53,dsm_load_55,dsm_load_76,dsm_load_77,dsm_load_88,dsm_load_109,dsm_load_113,dsm_load_115,dsm_load_121,dsm_load_122,dsm_load_124,dsm_load_127,dsm_load_0,dsm_load_5
2011-01-01 00:00:00,0.0078703714948465,0.008043345897101,0.0036889160251197,0.0063302243370358,0.0078113309053083,0.010440463422242,0.0089540223679204,0.008403704615389,0.005828823786239,0.0090384012604671,0.0061137700398717,0.0130208194119113,0.0009791468895066,0.0093704726410206,0.1649853220239268,0.0265849309514441
2011-01-01 01:00:00,0.008095868189154,0.0082935992280054,0.0038423216256962,0.0065934701956009,0.0081364212604929,0.0108485863642069,0.0093947799410652,0.0088173730539419,0.0061157449174075,0.0094142681449859,0.0063527603714554,0.013661763171993,0.0010198652511106,0.0097367691076801,0.1700579537743355,0.0275894481074186
2011-01-01 02:00:00,0.0083751411156305,0.0085740887309171,0.0039873397643063,0.0068423230683934,0.0084497596387844,0.0112477595763838,0.0098046225627418,0.0092020265861585,0.0063825412602893,0.0097695844812427,0.0065865098830075,0.014257750823674,0.0010583573334392,0.0100950330575123,0.1758340604704829,0.0285912570777895
2011-01-01 03:00:00,0.0086511482585575,0.0088420505111966,0.0041078622422525,0.0070491410924036,0.0087070502094038,0.0115854883931692,0.0101154533000187,0.0094937535435108,0.0065848835731056,0.01006488275021,0.0067842785296813,0.0147097567190639,0.001090347546443,0.0103981497401521,0.1813889425170853,0.029455433062714
2011-01-01 04:00:00,0.0087324405834859,0.0089207818394736,0.0041400077306598,0.007104303137746,0.0087685335312009,0.0116694033140752,0.0101814455397028,0.0095556898740699,0.0066278427171162,0.0101436440505379,0.0068334177784468,0.0148057217502204,0.0010988799052094,0.0104734646412941,0.1830608237707827,0.0296767249869048
2011-01-01 05:00:00,0.0085679006557712,0.0087691140619812,0.0040915034135881,0.0070210691453515,0.0086787549023314,0.0115350045154173,0.0101157110455068,0.0094939954478594,0.0065850513583724,0.0100248011499205,0.0067547159703567,0.0147101315291009,0.0010860054318235,0.0103528397020672,0.1800629318845687,0.0293084730178795
2011-01-01 06:00:00,0.0080800810638062,0.0082793911314782,0.0038590963661414,0.006622255852279,0.0082151163584574,0.0109268630476072,0.0095544388501008,0.0089672192633457,0.0062196785026089,0.0094553687919379,0.0063985979576275,0.0138939370193025,0.0010243177609583,0.0098070236060264,0.1709388128428263,0.0277484697545505
2011-01-01 07:00:00,0.0078510500957576,0.0079903355876738,0.0036545259222987,0.0062712105063201,0.0078614333074115,0.0104601594588975,0.0091334724299365,0.0085721256056916,0.0059456408710018,0.0089541403159055,0.0061253037270212,0.0132817732888346,0.0009700187440087,0.0093881501295718,0.1665059448630654,0.0265982090263142
2011-01-01 08:00:00,0.0076591728682902,0.0077118289664554,0.0034802775981892,0.005972198283094,0.0076806557414397,0.0101565998027559,0.0090861263023096,0.0085276893897755,0.0059148198362134,0.0085272056116345,0.0059475439997013,0.0132129231841163,0.000923768110112,0.0091157007815159,0.1628507672772446,0.0258011002067164
2011-01-01 09:00:00,0.007131049956918,0.0071147177708261,0.0031426987238897,0.0053929088682067,0.0070449799412177,0.0093508518832634,0.0082441832654005,0.0077374925045726,0.0053667379353041,0.0077000863976977,0.0054757107782575,0.0119885808954499,0.0008341647408613,0.0083925299288621,0.1520351187482084,0.0237621786926095
